2.072584885873518523e-01,1.530044761660171171e-01,3.011467343196836399e-01,1.425465181137371140e-01,-1.439825848751676574e-01,-1.755932921745663178e-01,2.018136055107697460e-02,-3.530336180276822944e-01,-1.409937864167637167e-01,1.270724636489546644e-01,8.829518508512446129e-02,-3.134110725740116288e-01,-8.929288571885139747e-02,2.967928572491198014e-01,-4.242236634971799369e-01,-6.849115749522256824e-02,-3.514602138795979713e-01,-1.348910322377691318e-01,1.174981012399825692e-01,2.086966910134908648e-01,1.554847677675808282e-01
-4.125289100154375665e-01,1.637148761640879746e-01,4.199803903572522923e-02,3.069812414948158152e-01,-1.225827500703708384e-01,-9.629002518821948298e-02,-1.524931954045146143e-01,-1.627191585894527392e-01,1.195354942403142467e-01,1.603282640515240609e-01,-6.254445827719858075e-02,4.777818074757210765e-01,6.284802404301709222e-02,-1.506371343094855542e-01,-4.240128664475064091e-01,2.583731161339667404e-01,-1.156450247346284543e-01,1.209382955323736047e-01,-1.619525409178982911e-01,-7.179682582536477120e-02,1.680375505141535608e-01
-1.330054830548606931e-02,3.237803631174396846e-01,5.423398452326048252e-02,-1.730459374044350865e-02,-1.680757870605515125e-01,-1.439902691101032639e-01,2.731805019013802127e-01,2.936341690296317974e-01,1.167010342093548481e-01,-1.745711728514165173e-01,-7.844440976794141152e-02,-1.051101389024144406e-01,1.296475078547129622e-01,-2.636214843114645934e-01,1.691996706469768297e-01,2.923616869822782127e-01,-1.776686003333904640e-01,2.835828623483127031e-01,3.574877428129812906e-01,-1.030523623449686454e-01,-4.120802480621145181e-01
1.535329370798978188e-01,3.550444400483432350e-01,1.236715120395759111e-03,1.229199594555892977e-01,-7.114739609604767839e-03,-1.607999971681335349e-01,-8.954420419191683189e-02,-1.449336489812735052e-01,-4.854071446424632064e-01,-6.887804976516143096e-02,9.977383119662674993e-02,5.574793326131786964e-02,-3.015537463465536305e-01,2.934597356401136836e-01,2.030627648953331199e-01,2.690482364280951111e-01,-3.738749799899778181e-01,2.177899267625745261e-01,3.266558775534451203e-02,5.039361311990188386e-02,2.130865829261466837e-01
-1.592046979292752462e-01,7.921397737368067460e-02,1.043912921178056369e-01,-1.203575444493736740e-01,-1.247463726812483020e-01,-4.351279352083987917e-02,3.746568767166604252e-01,2.905783298173185702e-01,3.430598725545671579e-01,-1.598317628557620329e-01,2.786791189731080420e-01,3.376501850446504971e-01,-1.310830933654723585e-01,3.432011720416205253e-02,4.877775874348463936e-01,6.785999932030770121e-02,9.162988107621469758e-02,-5.514404756060456957e-03,-1.318473891388212416e-01,-2.804906743867695562e-01,-2.128854448070168978e-02
-7.277904006494675948e-02,2.026752481212801549e-01,-9.564583860019361264e-04,-1.025778523166000489e-01,-2.467089622052987818e-01,1.887906770214490548e-01,3.144384157629389609e-01,8.138818073585159241e-02,-1.871524408035915576e-01,-2.123547712933592513e-01,9.721288849623750672e-02,2.194384484041709826e-01,-5.273688849170189014e-02,-1.088278770688218960e-01,-3.168656957718203326e-01,-4.995855747131153907e-02,3.280914059757123469e-01,9.825383998742093228e-02,-2.046871423063285622e-01,1.466275449098271462e-02,5.713509017911653221e-01
5.801420431110434518e-03,2.352828214531349493e-01,5.506985954434397146e-02,1.557804802928966226e-01,-5.046769241403890882e-02,8.720126626896518296e-02,-7.603583934588134877e-03,-1.322139524719995740e-01,-5.473627770575363316e-01,7.692994869774501254e-02,-1.236174636992491555e-01,-2.103738751663631334e-01,3.039122229811038745e-01,-2.520577450857031665e-01,-4.487359405808831192e-01,2.939418941765210500e-02,1.165528812612721260e-01,3.022995585784317707e-01,-1.453160984165366154e-01,-7.518024030207698383e-02,1.862629403126813410e-01
-1.738092429292406038e-01,-1.906861224278001421e-01,1.258302385387555788e-01,3.003788700609981155e-01,-9.067203561905309850e-02,-1.770773598566598439e-01,1.266721756089213280e-01,5.680932863467723637e-01,9.427383962932750494e-02,-3.406547783261438811e-01,2.335749094253361524e-01,2.480430062087950471e-01,-4.948357052704343423e-02,-4.506386348321021057e-02,-1.524874042785102080e-01,-1.321550650821481376e-01,8.208808887524827666e-03,-2.404064652412412628e-01,-2.807231850123348971e-01,2.199422049463773537e-02,-1.601572573119029175e-01
-1.473233797468632422e-01,4.718835359025986831e-01,3.217845928646630993e-01,9.932953041101379166e-02,-6.887607061449595169e-02,-2.985142447536140095e-02,5.191250005044602961e-02,1.212202731363761637e-01,1.311170990540582726e-01,-7.735609372173168907e-02,-2.288030132335656386e-01,3.853745565117742272e-02,2.457018933095224400e-02,1.074639248412101178e-01,1.180606435720399500e-01,4.774403304919276891e-01,-1.653372618753537471e-02,5.254414208349729165e-01,1.083393208526608059e-01,-5.866836738472781462e-03,-7.219371101987265239e-04
-3.106615064934181714e-01,3.450092053680786086e-01,2.828250302462823051e-01,4.876137130698286054e-02,3.661596465695576286e-01,-2.346487752133842586e-01,2.856988806502835376e-01,1.368815164657857797e-01,2.214480928462596587e-01,2.234632058905447471e-01,7.205696840494033896e-03,6.959922547301879148e-02,1.001880735158132973e-01,1.453296305722467374e-01,2.424912475808226053e-01,-1.584743388033957659e-02,-3.210316741096342907e-01,-9.958043920252937498e-02,3.059978917757297801e-01,-9.730158834714454363e-02,-4.934197192174830798e-02
